"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"1399",2007-02-01,23H 18M 0S,1.328,0,244.51,5.4,0,0,18
"1400",2007-02-01,23H 19M 0S,1.31,0,242.96,5.4,0,0,18
"1401",2007-02-01,23H 20M 0S,1.312,0,243.08,5.4,0,0,18
"1402",2007-02-01,23H 21M 0S,1.42,0.108,242.37,5.8,0,0,18
"1403",2007-02-01,23H 22M 0S,1.408,0.112,241.93,5.8,0,0,18
"1404",2007-02-01,23H 23M 0S,1.408,0.114,242.29,5.8,0,0,18
"1405",2007-02-01,23H 24M 0S,1.404,0.112,242.07,5.8,0,0,18
"1406",2007-02-01,23H 25M 0S,1.454,0.164,241.61,6,0,0,18
"1407",2007-02-01,23H 26M 0S,1.47,0.212,241.47,6,0,0,18
"1408",2007-02-01,23H 27M 0S,1.47,0.212,241.44,6,0,0,17
"1409",2007-02-01,23H 28M 0S,1.472,0.214,241.77,6,0,0,18
"1410",2007-02-01,23H 29M 0S,1.468,0.214,241.55,6,0,0,18
"1411",2007-02-01,23H 30M 0S,1.472,0.218,242.25,6,0,0,18
"1412",2007-02-01,23H 31M 0S,1.464,0.214,241.55,6,0,0,18
"1413",2007-02-01,23H 32M 0S,1.46,0.214,241.51,6,0,0,18
"1414",2007-02-01,23H 33M 0S,1.456,0.212,241.19,6,0,0,18
"1415",2007-02-01,23H 34M 0S,1.456,0.214,241.38,6,0,0,18
"1416",2007-02-01,23H 35M 0S,1.456,0.214,241.42,6,0,0,17
"1417",2007-02-01,23H 36M 0S,1.41,0.152,241.13,5.8,0,0,18
"1418",2007-02-01,23H 37M 0S,1.344,0,241.96,5.4,0,0,18
"1419",2007-02-01,23H 38M 0S,1.304,0,242.2,5.4,0,0,18
"1420",2007-02-01,23H 39M 0S,1.31,0,242.87,5.4,0,0,18
"1421",2007-02-01,23H 40M 0S,1.316,0,243.35,5.4,0,0,18
"1422",2007-02-01,23H 41M 0S,1.31,0,242.87,5.4,0,0,18
"1423",2007-02-01,23H 42M 0S,1.312,0,243.03,5.4,0,0,18
"1424",2007-02-01,23H 43M 0S,1.314,0,243.19,5.4,0,0,19
"1425",2007-02-01,23H 44M 0S,1.35,0,243.25,5.4,0,0,18
"1426",2007-02-01,23H 45M 0S,1.494,0,242.58,6,0,0,18
"1427",2007-02-01,23H 46M 0S,1.388,0,242.46,5.6,0,0,18
"1428",2007-02-01,23H 47M 0S,1.442,0,242.35,5.8,0,0,18
"1429",2007-02-01,23H 48M 0S,1.48,0,242.33,6,0,0,18
"1430",2007-02-01,23H 49M 0S,1.422,0,242.58,5.8,0,0,18
"1431",2007-02-01,23H 50M 0S,1.314,0,242.81,5.4,0,0,18
"1432",2007-02-01,23H 51M 0S,1.318,0,243.27,5.4,0,0,18
"1433",2007-02-01,23H 52M 0S,1.328,0,244.07,5.4,0,0,18
"1434",2007-02-01,23H 53M 0S,1.326,0,243.92,5.4,0,0,18
"1435",2007-02-01,23H 54M 0S,1.326,0,243.97,5.4,0,0,18
"1436",2007-02-01,23H 55M 0S,1.318,0,243.2,5.4,0,0,18
"1437",2007-02-01,23H 56M 0S,1.316,0,243.04,5.4,0,0,19
"1438",2007-02-01,23H 57M 0S,1.316,0,243.07,5.4,0,0,18
"1439",2007-02-01,23H 58M 0S,1.32,0,243.26,5.4,0,0,18
"1440",2007-02-01,23H 59M 0S,1.32,0,243.28,5.4,0,0,18
"1441",2007-02-02,0S,1.314,0,242.77,5.4,0,0,18
"1442",2007-02-02,1M 0S,1.41,0.088,242.54,5.8,0,0,18
"1443",2007-02-02,2M 0S,1.416,0.114,242.22,5.8,0,0,18
"1444",2007-02-02,3M 0S,1.412,0.114,242.16,5.8,0,0,18
"1445",2007-02-02,4M 0S,1.41,0.114,242.06,5.8,0,0,18
"1446",2007-02-02,5M 0S,1.4,0.11,241.39,5.8,0,0,18
"1447",2007-02-02,6M 0S,1.412,0.116,242.54,5.8,0,0,18
"1448",2007-02-02,7M 0S,1.418,0.12,243.34,5.8,0,0,18
"1449",2007-02-02,8M 0S,1.418,0.12,243.4,5.8,0,0,18
"1450",2007-02-02,9M 0S,1.48,0.186,243.17,6,0,0,18
"1451",2007-02-02,10M 0S,1.484,0.222,242.71,6.2,0,0,18
"1452",2007-02-02,11M 0S,1.484,0.222,242.74,6.2,0,0,18
"1453",2007-02-02,12M 0S,1.482,0.22,242.71,6,0,0,18
"1454",2007-02-02,13M 0S,1.484,0.222,243.07,6.2,0,0,18
"1455",2007-02-02,14M 0S,1.484,0.222,243.08,6,0,0,18
"1456",2007-02-02,15M 0S,1.48,0.222,243.02,6,0,0,18
"1457",2007-02-02,16M 0S,1.43,0.154,242.8,5.8,0,0,18
"1458",2007-02-02,17M 0S,1.378,0.084,242.43,5.6,0,0,18
"1459",2007-02-02,18M 0S,1.38,0.084,242.77,5.6,0,0,18
"1460",2007-02-02,19M 0S,1.38,0.084,242.75,5.6,0,0,18
"1461",2007-02-02,20M 0S,1.37,0.076,242.36,5.6,0,0,18
"1462",2007-02-02,21M 0S,1.308,0,242.49,5.4,0,0,18
"1463",2007-02-02,22M 0S,1.308,0,242.47,5.4,0,0,18
"1464",2007-02-02,23M 0S,1.308,0,242.37,5.4,0,0,18
"1465",2007-02-02,24M 0S,1.302,0,241.93,5.4,0,0,18
"1466",2007-02-02,25M 0S,1.168,0,242.11,5,0,0,17
"1467",2007-02-02,26M 0S,0.228,0,243.67,1,0,0,0
"1468",2007-02-02,27M 0S,0.228,0,243.96,1,0,0,0
"1469",2007-02-02,28M 0S,0.23,0,244.93,1,0,0,0
"1470",2007-02-02,29M 0S,0.23,0,244.9,1,0,0,0
"1471",2007-02-02,30M 0S,0.228,0,244.56,1,0,0,0
"1472",2007-02-02,31M 0S,0.228,0,244.16,1,0,0,0
"1473",2007-02-02,32M 0S,0.228,0,243.81,1,0,0,0
"1474",2007-02-02,33M 0S,0.228,0,244.16,1,0,0,0
"1475",2007-02-02,34M 0S,0.23,0,244.78,1,0,0,0
"1476",2007-02-02,35M 0S,0.23,0,244.71,1,0,0,0
"1477",2007-02-02,36M 0S,0.228,0,244.46,1,0,0,0
"1478",2007-02-02,37M 0S,0.226,0,243.65,1,0,0,0
"1479",2007-02-02,38M 0S,0.226,0,243.13,1,0,0,0
"1480",2007-02-02,39M 0S,0.226,0,243.17,1,0,0,0
"1481",2007-02-02,40M 0S,0.224,0,242.42,1,0,0,0
"1482",2007-02-02,41M 0S,0.31,0.078,241.84,1.4,0,0,0
"1483",2007-02-02,42M 0S,0.332,0.118,241.41,1.4,0,0,0
"1484",2007-02-02,43M 0S,0.33,0.122,242.38,1.4,0,0,0
"1485",2007-02-02,44M 0S,0.33,0.122,242.38,1.4,0,0,0
"1486",2007-02-02,45M 0S,0.328,0.124,242.27,1.4,0,0,0
"1487",2007-02-02,46M 0S,0.326,0.124,242.33,1.4,0,0,0
"1488",2007-02-02,47M 0S,0.326,0.124,242.76,1.4,0,0,0
"1489",2007-02-02,48M 0S,0.324,0.122,242.32,1.4,0,0,0
"1490",2007-02-02,49M 0S,0.322,0.122,242.16,1.4,0,0,0
"1491",2007-02-02,50M 0S,0.322,0.124,242.37,1.4,0,0,0
"1492",2007-02-02,51M 0S,0.322,0.128,243.12,1.4,0,0,0
"1493",2007-02-02,52M 0S,0.32,0.126,242.94,1.4,0,0,0
"1494",2007-02-02,53M 0S,0.384,0.19,242.6,1.8,0,0,0
"1495",2007-02-02,54M 0S,0.394,0.226,241.72,1.8,0,0,0
"1496",2007-02-02,55M 0S,0.394,0.224,241.74,1.8,0,0,0
"1497",2007-02-02,56M 0S,0.334,0.14,241.9,1.4,0,0,0
"1498",2007-02-02,57M 0S,0.3,0.092,242.28,1.2,0,0,0
"1499",2007-02-02,58M 0S,0.3,0.094,242.52,1.2,0,0,0
"1500",2007-02-02,59M 0S,0.296,0.092,241.91,1.2,0,0,0
"1501",2007-02-02,1H 0M 0S,0.39,0.214,241.98,1.8,0,0,0
"1502",2007-02-02,1H 1M 0S,0.378,0.216,241.96,1.8,0,1,0
"1503",2007-02-02,1H 2M 0S,0.376,0.218,242.1,1.8,0,2,0
"1504",2007-02-02,1H 3M 0S,0.376,0.216,242.04,1.8,0,1,0
"1505",2007-02-02,1H 4M 0S,0.34,0.16,241.94,1.6,0,1,0
"1506",2007-02-02,1H 5M 0S,0.306,0.108,241.48,1.4,0,2,0
"1507",2007-02-02,1H 6M 0S,0.306,0.108,241.59,1.4,0,1,0
"1508",2007-02-02,1H 7M 0S,0.306,0.108,241.51,1.4,0,2,0
"1509",2007-02-02,1H 8M 0S,0.306,0.108,241.74,1.4,0,1,0
"1510",2007-02-02,1H 9M 0S,0.306,0.112,242.43,1.4,0,1,0
"1511",2007-02-02,1H 10M 0S,0.308,0.114,242.92,1.4,0,2,0
"1512",2007-02-02,1H 11M 0S,0.306,0.112,242.71,1.4,0,1,0
"1513",2007-02-02,1H 12M 0S,0.306,0.112,242.68,1.4,0,1,0
"1514",2007-02-02,1H 13M 0S,0.308,0.12,244.08,1.4,0,2,0
"1515",2007-02-02,1H 14M 0S,0.306,0.12,244.06,1.4,0,1,0
"1516",2007-02-02,1H 15M 0S,0.306,0.118,243.98,1.4,0,1,0
"1517",2007-02-02,1H 16M 0S,0.304,0.118,243.67,1.4,0,2,0
"1518",2007-02-02,1H 17M 0S,0.302,0.116,243.38,1.4,0,1,0
"1519",2007-02-02,1H 18M 0S,0.3,0.112,242.75,1.2,0,1,0
"1520",2007-02-02,1H 19M 0S,0.3,0.112,242.74,1.2,0,2,0
"1521",2007-02-02,1H 20M 0S,0.296,0.108,241.4,1.2,0,1,0
"1522",2007-02-02,1H 21M 0S,0.372,0.186,241.41,1.8,0,1,0
"1523",2007-02-02,1H 22M 0S,0.406,0.242,241.47,2,0,1,0
"1524",2007-02-02,1H 23M 0S,0.4,0.24,241.09,1.8,0,1,0
"1525",2007-02-02,1H 24M 0S,0.4,0.244,241.63,1.8,0,2,0
"1526",2007-02-02,1H 25M 0S,0.398,0.242,241.52,1.8,0,1,0
"1527",2007-02-02,1H 26M 0S,0.396,0.242,241.57,1.8,0,1,0
"1528",2007-02-02,1H 27M 0S,0.394,0.242,241.42,1.8,0,1,0
"1529",2007-02-02,1H 28M 0S,0.392,0.244,241.69,1.8,0,1,0
"1530",2007-02-02,1H 29M 0S,0.39,0.242,241.49,1.8,0,2,0
"1531",2007-02-02,1H 30M 0S,0.388,0.242,241.41,1.8,0,1,0
"1532",2007-02-02,1H 31M 0S,0.358,0.188,241.43,1.6,0,1,0
"1533",2007-02-02,1H 32M 0S,0.318,0.122,241.82,1.4,0,0,0
"1534",2007-02-02,1H 33M 0S,0.316,0.122,241.82,1.4,0,0,0
"1535",2007-02-02,1H 34M 0S,0.318,0.122,242.19,1.4,0,0,0
"1536",2007-02-02,1H 35M 0S,0.318,0.124,242.58,1.4,0,0,0
"1537",2007-02-02,1H 36M 0S,0.254,0,242.62,1,0,0,0
"1538",2007-02-02,1H 37M 0S,0.222,0,241.76,1,0,0,0
"1539",2007-02-02,1H 38M 0S,0.312,0.086,241.29,1.4,0,0,0
"1540",2007-02-02,1H 39M 0S,0.298,0.09,241.47,1.2,0,0,0
"1541",2007-02-02,1H 40M 0S,0.3,0.09,241.57,1.2,0,0,0
"1542",2007-02-02,1H 41M 0S,0.3,0.092,241.95,1.2,0,0,0
"1543",2007-02-02,1H 42M 0S,0.298,0.092,241.81,1.2,0,0,0
"1544",2007-02-02,1H 43M 0S,0.296,0.09,241.83,1.2,0,0,0
"1545",2007-02-02,1H 44M 0S,0.296,0.092,242.27,1.2,0,0,0
"1546",2007-02-02,1H 45M 0S,0.296,0.094,242.56,1.2,0,0,0
"1547",2007-02-02,1H 46M 0S,0.294,0.094,242.74,1.2,0,0,0
"1548",2007-02-02,1H 47M 0S,0.294,0.096,243.06,1.2,0,0,0
"1549",2007-02-02,1H 48M 0S,0.272,0.062,243.21,1.2,0,0,0
"1550",2007-02-02,1H 49M 0S,0.224,0,243.08,1,0,0,0
"1551",2007-02-02,1H 50M 0S,0.224,0,242.61,1,0,0,0
"1552",2007-02-02,1H 51M 0S,0.224,0,242.35,1,0,0,0
"1553",2007-02-02,1H 52M 0S,0.222,0,242.05,1,0,0,0
"1554",2007-02-02,1H 53M 0S,0.222,0,241.82,1,0,0,0
"1555",2007-02-02,1H 54M 0S,0.224,0,242.44,1,0,0,0
"1556",2007-02-02,1H 55M 0S,0.224,0,242.4,1,0,0,0
"1557",2007-02-02,1H 56M 0S,0.222,0,242.07,1,0,0,0
"1558",2007-02-02,1H 57M 0S,0.22,0,240.97,1,0,0,0
"1559",2007-02-02,1H 58M 0S,0.22,0,241.3,1,0,0,0
"1560",2007-02-02,1H 59M 0S,0.22,0,240.92,1,0,0,0
"1561",2007-02-02,2H 0M 0S,0.22,0,241.16,1,0,0,0
"1562",2007-02-02,2H 1M 0S,0.262,0,242.71,1.2,0,0,0
"1563",2007-02-02,2H 2M 0S,0.338,0.13,243.46,1.4,0,0,0
"1564",2007-02-02,2H 3M 0S,0.334,0.132,243.88,1.4,0,0,0
"1565",2007-02-02,2H 4M 0S,0.332,0.13,243.73,1.4,0,0,0
"1566",2007-02-02,2H 5M 0S,0.33,0.13,243.46,1.4,0,0,0
"1567",2007-02-02,2H 6M 0S,0.328,0.13,243.53,1.4,0,0,0
"1568",2007-02-02,2H 7M 0S,0.326,0.128,243.19,1.4,0,0,0
"1569",2007-02-02,2H 8M 0S,0.326,0.128,243.14,1.4,0,0,0
"1570",2007-02-02,2H 9M 0S,0.324,0.13,243.52,1.4,0,0,0
"1571",2007-02-02,2H 10M 0S,0.324,0.134,244.22,1.4,0,0,0
"1572",2007-02-02,2H 11M 0S,0.324,0.132,243.85,1.4,0,0,0
"1573",2007-02-02,2H 12M 0S,0.322,0.13,243.56,1.4,0,0,0
"1574",2007-02-02,2H 13M 0S,0.322,0.132,244.14,1.4,0,0,0
"1575",2007-02-02,2H 14M 0S,0.322,0.132,244.16,1.4,0,0,0
"1576",2007-02-02,2H 15M 0S,0.322,0.132,243.91,1.4,0,0,0
"1577",2007-02-02,2H 16M 0S,0.278,0.07,243.78,1.2,0,0,0
"1578",2007-02-02,2H 17M 0S,0.226,0,244.25,1,0,0,0
"1579",2007-02-02,2H 18M 0S,0.23,0,245.38,1,0,0,0
"1580",2007-02-02,2H 19M 0S,0.23,0,246.1,1,0,0,0
"1581",2007-02-02,2H 20M 0S,0.232,0,246.57,1,0,0,0
"1582",2007-02-02,2H 21M 0S,0.232,0,246.39,1,0,0,0
"1583",2007-02-02,2H 22M 0S,0.306,0.084,245.73,1.4,0,0,0
"1584",2007-02-02,2H 23M 0S,0.306,0.106,245.24,1.4,0,0,0
"1585",2007-02-02,2H 24M 0S,0.306,0.106,245.16,1.4,0,0,0
"1586",2007-02-02,2H 25M 0S,0.306,0.106,244.96,1.2,0,0,0
"1587",2007-02-02,2H 26M 0S,0.306,0.106,245.06,1.4,0,0,0
"1588",2007-02-02,2H 27M 0S,0.304,0.106,245.08,1.2,0,0,0
"1589",2007-02-02,2H 28M 0S,0.302,0.104,244.64,1.2,0,0,0
"1590",2007-02-02,2H 29M 0S,0.3,0.102,244.23,1.2,0,0,0
"1591",2007-02-02,2H 30M 0S,0.298,0.102,244.34,1.2,0,0,0
"1592",2007-02-02,2H 31M 0S,0.3,0.104,244.77,1.2,0,0,0
"1593",2007-02-02,2H 32M 0S,0.274,0.066,245.35,1.2,0,0,0
"1594",2007-02-02,2H 33M 0S,0.228,0,244.94,1,0,0,0
"1595",2007-02-02,2H 34M 0S,0.226,0,243.89,1,0,0,0
"1596",2007-02-02,2H 35M 0S,0.226,0,243.79,1,0,0,0
"1597",2007-02-02,2H 36M 0S,0.228,0,244.72,1,0,0,0
"1598",2007-02-02,2H 37M 0S,0.228,0,244.87,1,0,0,0
"1599",2007-02-02,2H 38M 0S,0.228,0,244.82,1,0,0,0
"1600",2007-02-02,2H 39M 0S,0.228,0,244.65,1,0,0,0
"1601",2007-02-02,2H 40M 0S,0.226,0,243.87,1,0,0,0
"1602",2007-02-02,2H 41M 0S,0.226,0,243.55,1,0,0,0
"1603",2007-02-02,2H 42M 0S,0.338,0.114,243.69,1.6,0,0,0
"1604",2007-02-02,2H 43M 0S,0.338,0.134,244.63,1.4,0,0,0
"1605",2007-02-02,2H 44M 0S,0.334,0.136,244.63,1.4,0,0,0
"1606",2007-02-02,2H 45M 0S,0.334,0.136,244.71,1.4,0,0,0
"1607",2007-02-02,2H 46M 0S,0.332,0.134,244.65,1.4,0,0,0
"1608",2007-02-02,2H 47M 0S,0.33,0.136,245.05,1.4,0,0,0
"1609",2007-02-02,2H 48M 0S,0.328,0.132,244.39,1.4,0,0,0
"1610",2007-02-02,2H 49M 0S,0.328,0.132,244.29,1.4,0,0,0
"1611",2007-02-02,2H 50M 0S,0.326,0.132,244.34,1.4,0,0,0
"1612",2007-02-02,2H 51M 0S,0.324,0.13,243.98,1.4,0,0,0
"1613",2007-02-02,2H 52M 0S,0.324,0.132,244.19,1.4,0,0,0
"1614",2007-02-02,2H 53M 0S,0.322,0.128,243.59,1.4,0,0,0
"1615",2007-02-02,2H 54M 0S,0.322,0.132,244.43,1.4,0,0,0
"1616",2007-02-02,2H 55M 0S,0.322,0.132,244.09,1.4,0,0,0
"1617",2007-02-02,2H 56M 0S,0.296,0.094,243.41,1.2,0,0,0
"1618",2007-02-02,2H 57M 0S,0.224,0,243.09,1,0,0,0
"1619",2007-02-02,2H 58M 0S,0.226,0,243.43,1,0,0,0
"1620",2007-02-02,2H 59M 0S,0.224,0,243.15,1,0,0,0
"1621",2007-02-02,3H 0M 0S,0.226,0,243.89,1,0,0,0
"1622",2007-02-02,3H 1M 0S,0.226,0,244.15,1,0,0,0
"1623",2007-02-02,3H 2M 0S,0.226,0,243.94,1,0,0,0
"1624",2007-02-02,3H 3M 0S,0.226,0,243.73,1,0,0,0
"1625",2007-02-02,3H 4M 0S,0.224,0,243.08,1,0,0,0
"1626",2007-02-02,3H 5M 0S,0.226,0,243.41,1,0,0,0
"1627",2007-02-02,3H 6M 0S,0.268,0,243.94,1.2,0,0,0
"1628",2007-02-02,3H 7M 0S,0.304,0.102,244.25,1.2,0,0,0
"1629",2007-02-02,3H 8M 0S,0.304,0.1,243.95,1.2,0,0,0
"1630",2007-02-02,3H 9M 0S,0.304,0.098,243.68,1.2,0,0,0
"1631",2007-02-02,3H 10M 0S,0.302,0.1,243.83,1.2,0,0,0
"1632",2007-02-02,3H 11M 0S,0.3,0.098,243.41,1.2,0,0,0
"1633",2007-02-02,3H 12M 0S,0.298,0.094,242.85,1.2,0,0,0
"1634",2007-02-02,3H 13M 0S,0.298,0.098,243.44,1.2,0,0,0
"1635",2007-02-02,3H 14M 0S,0.296,0.096,243.18,1.2,0,0,0
"1636",2007-02-02,3H 15M 0S,0.296,0.096,243.2,1.2,0,0,0
"1637",2007-02-02,3H 16M 0S,0.284,0.08,242.89,1.2,0,0,0
"1638",2007-02-02,3H 17M 0S,0.224,0,242.68,1,0,0,0
"1639",2007-02-02,3H 18M 0S,0.224,0,243.18,1,0,0,0
"1640",2007-02-02,3H 19M 0S,0.226,0,243.35,1,0,0,0
"1641",2007-02-02,3H 20M 0S,0.226,0,244,1,0,0,0
"1642",2007-02-02,3H 21M 0S,0.226,0,244.09,1,0,0,0
"1643",2007-02-02,3H 22M 0S,0.302,0.072,243.94,1.4,0,0,0
"1644",2007-02-02,3H 23M 0S,0.338,0.13,243.9,1.4,0,0,0
"1645",2007-02-02,3H 24M 0S,0.334,0.132,244.17,1.4,0,0,0
"1646",2007-02-02,3H 25M 0S,0.334,0.132,244.4,1.4,0,0,0
"1647",2007-02-02,3H 26M 0S,0.332,0.132,244.44,1.4,0,0,0
"1648",2007-02-02,3H 27M 0S,0.376,0.18,244.69,1.8,0,0,0
"1649",2007-02-02,3H 28M 0S,0.414,0.268,245.49,2,0,0,0
"1650",2007-02-02,3H 29M 0S,0.412,0.266,245.26,2,0,2,0
"1651",2007-02-02,3H 30M 0S,0.408,0.26,244.39,2,0,1,0
"1652",2007-02-02,3H 31M 0S,0.408,0.256,243.58,2,0,1,0
"1653",2007-02-02,3H 32M 0S,0.406,0.254,243.34,2,0,2,0
"1654",2007-02-02,3H 33M 0S,0.404,0.252,242.89,2,0,1,0
"1655",2007-02-02,3H 34M 0S,0.402,0.248,242.2,1.8,0,2,0
"1656",2007-02-02,3H 35M 0S,0.4,0.244,241.8,1.8,0,1,0
"1657",2007-02-02,3H 36M 0S,0.4,0.248,242.23,1.8,0,1,0
"1658",2007-02-02,3H 37M 0S,0.312,0.122,242.51,1.4,0,2,0
"1659",2007-02-02,3H 38M 0S,0.306,0.112,242.55,1.4,0,1,0
"1660",2007-02-02,3H 39M 0S,0.306,0.114,242.93,1.4,0,2,0
"1661",2007-02-02,3H 40M 0S,0.308,0.118,243.82,1.4,0,1,0
"1662",2007-02-02,3H 41M 0S,0.308,0.118,244.1,1.4,0,1,0
"1663",2007-02-02,3H 42M 0S,0.306,0.118,243.84,1.4,0,2,0
"1664",2007-02-02,3H 43M 0S,0.302,0.112,242.68,1.2,0,1,0
"1665",2007-02-02,3H 44M 0S,0.3,0.11,242.24,1.2,0,1,0
"1666",2007-02-02,3H 45M 0S,0.3,0.108,241.9,1.2,0,1,0
"1667",2007-02-02,3H 46M 0S,0.3,0.11,242.35,1.2,0,2,0
"1668",2007-02-02,3H 47M 0S,0.3,0.112,242.66,1.2,0,1,0
"1669",2007-02-02,3H 48M 0S,0.298,0.112,242.72,1.2,0,1,0
"1670",2007-02-02,3H 49M 0S,0.298,0.108,242.04,1.2,0,1,0
"1671",2007-02-02,3H 50M 0S,0.296,0.108,241.85,1.2,0,2,0
"1672",2007-02-02,3H 51M 0S,0.39,0.216,242.22,1.8,0,1,0
"1673",2007-02-02,3H 52M 0S,0.372,0.216,242.22,1.8,0,1,0
"1674",2007-02-02,3H 53M 0S,0.372,0.214,241.99,1.8,0,1,0
"1675",2007-02-02,3H 54M 0S,0.37,0.214,242.13,1.8,0,2,0
"1676",2007-02-02,3H 55M 0S,0.37,0.214,242.17,1.8,0,1,0
"1677",2007-02-02,3H 56M 0S,0.368,0.216,242.39,1.8,0,1,0
"1678",2007-02-02,3H 57M 0S,0.37,0.222,243.27,1.8,0,1,0
"1679",2007-02-02,3H 58M 0S,0.32,0.14,244.05,1.4,0,1,0
"1680",2007-02-02,3H 59M 0S,0.296,0.1,243.5,1.2,0,0,0
"1681",2007-02-02,4H 0M 0S,0.292,0.092,243.06,1.2,0,0,0
"1682",2007-02-02,4H 1M 0S,0.224,0,242.22,1,0,0,0
"1683",2007-02-02,4H 2M 0S,0.278,0,242.72,1.2,0,0,0
"1684",2007-02-02,4H 3M 0S,0.336,0.126,242.93,1.4,0,0,0
"1685",2007-02-02,4H 4M 0S,0.334,0.128,243.02,1.4,0,0,0
"1686",2007-02-02,4H 5M 0S,0.33,0.126,242.65,1.4,0,0,0
"1687",2007-02-02,4H 6M 0S,0.33,0.126,242.72,1.4,0,0,0
"1688",2007-02-02,4H 7M 0S,0.326,0.122,242.25,1.4,0,0,0
"1689",2007-02-02,4H 8M 0S,0.324,0.12,241.62,1.4,0,0,0
"1690",2007-02-02,4H 9M 0S,0.324,0.122,241.94,1.4,0,0,0
"1691",2007-02-02,4H 10M 0S,0.322,0.122,242.1,1.4,0,0,0
"1692",2007-02-02,4H 11M 0S,0.32,0.122,242.06,1.4,0,0,0
"1693",2007-02-02,4H 12M 0S,0.32,0.122,242.31,1.4,0,0,0
"1694",2007-02-02,4H 13M 0S,0.32,0.122,242.14,1.4,0,0,0
"1695",2007-02-02,4H 14M 0S,0.32,0.124,242.53,1.4,0,0,0
"1696",2007-02-02,4H 15M 0S,0.318,0.122,242.23,1.4,0,0,0
"1697",2007-02-02,4H 16M 0S,0.318,0.124,242.34,1.4,0,0,0
"1698",2007-02-02,4H 17M 0S,0.228,0,242.53,1,0,0,0
"1699",2007-02-02,4H 18M 0S,0.224,0,242.96,1,0,0,0
"1700",2007-02-02,4H 19M 0S,0.226,0,242.97,1,0,0,0
"1701",2007-02-02,4H 20M 0S,0.226,0,243.13,1,0,0,0
"1702",2007-02-02,4H 21M 0S,0.226,0,243.15,1,0,0,0
"1703",2007-02-02,4H 22M 0S,0.224,0,242.79,1,0,0,0
"1704",2007-02-02,4H 23M 0S,0.224,0,242.78,1,0,0,0
"1705",2007-02-02,4H 24M 0S,0.226,0,243.33,1,0,0,0
"1706",2007-02-02,4H 25M 0S,0.226,0,243.58,1,0,0,0
"1707",2007-02-02,4H 26M 0S,0.23,0,243.82,1,0,0,0
"1708",2007-02-02,4H 27M 0S,0.246,0,242.69,1,0,0,0
"1709",2007-02-02,4H 28M 0S,0.246,0,241.86,1,0,0,0
"1710",2007-02-02,4H 29M 0S,0.222,0,241.69,1,0,0,0
"1711",2007-02-02,4H 30M 0S,0.222,0,241.94,1,0,0,0
"1712",2007-02-02,4H 31M 0S,0.224,0,242.68,1,0,0,0
"1713",2007-02-02,4H 32M 0S,0.224,0,242.6,1,0,0,0
"1714",2007-02-02,4H 33M 0S,0.224,0,243.31,1,0,0,0
"1715",2007-02-02,4H 34M 0S,0.226,0,243.79,1,0,0,0
"1716",2007-02-02,4H 35M 0S,0.26,0,243.92,1.2,0,0,0
"1717",2007-02-02,4H 36M 0S,0.302,0.098,243.37,1.2,0,0,0
"1718",2007-02-02,4H 37M 0S,0.302,0.098,243.53,1.2,0,0,0
"1719",2007-02-02,4H 38M 0S,0.304,0.1,243.94,1.2,0,0,0
"1720",2007-02-02,4H 39M 0S,0.302,0.098,243.54,1.2,0,0,0
"1721",2007-02-02,4H 40M 0S,0.3,0.096,243.38,1.2,0,0,0
"1722",2007-02-02,4H 41M 0S,0.3,0.096,243.38,1.2,0,0,0
"1723",2007-02-02,4H 42M 0S,0.342,0.134,242.68,1.6,0,0,0
"1724",2007-02-02,4H 43M 0S,0.408,0.23,242.86,1.8,0,0,0
"1725",2007-02-02,4H 44M 0S,0.404,0.234,243.37,1.8,0,0,0
"1726",2007-02-02,4H 45M 0S,0.372,0.188,242.83,1.6,0,0,0
"1727",2007-02-02,4H 46M 0S,0.328,0.124,242.89,1.4,0,0,0
"1728",2007-02-02,4H 47M 0S,0.346,0.112,242.38,1.4,0,0,0
"1729",2007-02-02,4H 48M 0S,0.346,0.11,242.16,1.4,0,0,0
"1730",2007-02-02,4H 49M 0S,0.34,0.11,241.88,1.4,0,0,0
"1731",2007-02-02,4H 50M 0S,0.338,0.122,242.24,1.4,0,0,0
"1732",2007-02-02,4H 51M 0S,0.336,0.122,242.44,1.4,0,0,0
"1733",2007-02-02,4H 52M 0S,0.334,0.122,242.2,1.4,0,0,0
"1734",2007-02-02,4H 53M 0S,0.332,0.12,241.67,1.4,0,0,0
"1735",2007-02-02,4H 54M 0S,0.33,0.12,241.72,1.4,0,0,0
"1736",2007-02-02,4H 55M 0S,0.33,0.12,241.63,1.4,0,0,0
"1737",2007-02-02,4H 56M 0S,0.328,0.12,241.76,1.4,0,0,0
"1738",2007-02-02,4H 57M 0S,0.25,0,241.63,1,0,0,0
"1739",2007-02-02,4H 58M 0S,0.234,0,241.56,1,0,0,0
"1740",2007-02-02,4H 59M 0S,0.232,0,241.29,1,0,0,0
"1741",2007-02-02,5H 0M 0S,0.232,0,241.81,1,0,0,0
"1742",2007-02-02,5H 1M 0S,0.234,0,242.55,1,0,0,0
"1743",2007-02-02,5H 2M 0S,0.234,0,242.8,1,0,0,0
"1744",2007-02-02,5H 3M 0S,0.232,0,242.4,1,0,0,0
"1745",2007-02-02,5H 4M 0S,0.232,0,242.21,1,0,0,0
